datetime,count
2011-04-22 18:00:00,109.95
2011-04-22 19:00:00,108.35
2011-04-22 20:00:00,73.95
2011-04-22 21:00:00,66.49
2011-04-22 22:00:00,62.65
2011-04-22 23:00:00,51.4
2011-04-23 00:00:00,35.22
2011-04-23 01:00:00,28.58
2011-04-23 02:00:00,26.49
2011-04-23 03:00:00,17.15
2011-04-23 04:00:00,6.31
2011-04-23 05:00:00,5.63
2011-04-23 06:00:00,15.22
2011-04-23 07:00:00,59.46
2011-04-23 08:00:00,68.49
2011-04-23 09:00:00,84.04316666666665
2011-04-23 10:00:00,148.18
2011-04-23 11:00:00,196.81
2011-04-23 12:00:00,334.17
2011-04-23 13:00:00,335.3
2011-04-23 14:00:00,405.43
2011-04-23 15:00:00,405.44
2011-04-23 16:00:00,364.11
2011-04-23 17:00:00,335.18
2011-04-23 18:00:00,292.39
2011-04-23 19:00:00,243.32
2011-04-23 20:00:00,175.54
2011-04-23 21:00:00,153.94
2011-04-23 22:00:00,137.8
2011-04-23 23:00:00,102.16
2011-04-24 00:00:00,86.82
2011-04-24 01:00:00,76.03
2011-04-24 02:00:00,58.22
2011-04-24 03:00:00,32.37
2011-04-24 04:00:00,12.94
2011-04-24 05:00:00,14.79
2011-04-24 06:00:00,12.87
2011-04-24 07:00:00,47.42
2011-04-24 08:00:00,93.60566666666665
2011-04-24 09:00:00,147.91
2011-04-24 10:00:00,251.53
2011-04-24 11:00:00,346.31
2011-04-24 12:00:00,408.3
2011-04-24 13:00:00,404.89
2011-04-24 14:00:00,405.4
2011-04-24 15:00:00,440.51
2011-04-24 16:00:00,424.86
2011-04-24 17:00:00,339.84083333333336
2011-04-24 18:00:00,321.135
2011-04-24 19:00:00,238.26
2011-04-24 20:00:00,160.07
2011-04-24 21:00:00,81.33
2011-04-24 22:00:00,46.44
2011-04-24 23:00:00,49.08
2011-04-25 00:00:00,27.543333333333337
2011-04-25 01:00:00,15.934166666666664
2011-04-25 02:00:00,8.41
2011-04-25 03:00:00,5.2
2011-04-25 04:00:00,6.07
2011-04-25 05:00:00,19.71
2011-04-25 06:00:00,99.13
2011-04-25 07:00:00,232.8466666666667
2011-04-25 08:00:00,420.09
2011-04-25 09:00:00,189.65
2011-04-25 10:00:00,117.04
2011-04-25 11:00:00,145.78
2011-04-25 12:00:00,193.51
2011-04-25 13:00:00,186.35
2011-04-25 14:00:00,168.84
2011-04-25 15:00:00,173.88
2011-04-25 16:00:00,283.18
2011-04-25 17:00:00,552.27
2011-04-25 18:00:00,516.47
2011-04-25 19:00:00,366.48
2011-04-25 20:00:00,281.74
2011-04-25 21:00:00,194.69
2011-04-25 22:00:00,102.14
2011-04-25 23:00:00,64.52
2011-04-26 00:00:00,26.73
2011-04-26 01:00:00,11.53
2011-04-26 02:00:00,9.65
2011-04-26 03:00:00,2.55
2011-04-26 04:00:00,3.81
2011-04-26 05:00:00,19.13
2011-04-26 06:00:00,116.9
2011-04-26 07:00:00,337.08
2011-04-26 08:00:00,460.23
2011-04-26 09:00:00,212.78
2011-04-26 10:00:00,123.55
2011-04-26 11:00:00,148.25
2011-04-26 12:00:00,189.69
2011-04-26 13:00:00,208.89
2011-04-26 14:00:00,182.65
2011-04-26 15:00:00,177.83
2011-04-26 16:00:00,301.89
2011-04-26 17:00:00,562.47
2011-04-26 18:00:00,503.59
2011-04-26 19:00:00,280.5
2011-04-26 20:00:00,240.33
2011-04-26 21:00:00,202.18
2011-04-26 22:00:00,158.95
2011-04-26 23:00:00,75.44
2011-04-27 00:00:00,34.78
2011-04-27 01:00:00,14.56
2011-04-27 02:00:00,9.91
2011-04-27 03:00:00,3.67
2011-04-27 04:00:00,4.7
2011-04-27 05:00:00,17.64
2011-04-27 06:00:00,117.3
2011-04-27 07:00:00,300.36333333333334
2011-04-27 08:00:00,459.33
2011-04-27 09:00:00,174.37
2011-04-27 10:00:00,103.11666666666667
2011-04-27 11:00:00,108.28
2011-04-27 12:00:00,176.72
2011-04-27 13:00:00,148.57
2011-04-27 14:00:00,184.63
2011-04-27 15:00:00,157.82
2011-04-27 16:00:00,295.78
2011-04-27 17:00:00,440.98
2011-04-27 18:00:00,401.42
2011-04-27 19:00:00,328.43
2011-04-27 20:00:00,236.89
2011-04-27 21:00:00,149.53
2011-04-27 22:00:00,106.11
2011-04-27 23:00:00,71.2
2011-04-28 00:00:00,41.64
2011-04-28 01:00:00,16.97
2011-04-28 02:00:00,7.2
2011-04-28 03:00:00,4.71
2011-04-28 04:00:00,5.41
2011-04-28 05:00:00,22.58
2011-04-28 06:00:00,99.47
2011-04-28 07:00:00,297.2733333333333
2011-04-28 08:00:00,441.62
2011-04-28 09:00:00,159.13
2011-04-28 10:00:00,103.275
2011-04-28 11:00:00,103.44
2011-04-28 12:00:00,150.48
2011-04-28 13:00:00,148.99
2011-04-28 14:00:00,167.36
2011-04-28 15:00:00,183.88
2011-04-28 16:00:00,259.37
2011-04-28 17:00:00,541.13
2011-04-28 18:00:00,423.23
2011-04-28 19:00:00,341.45
2011-04-28 20:00:00,240.63
2011-04-28 21:00:00,209.23
2011-04-28 22:00:00,154.03
2011-04-28 23:00:00,90.74
2011-04-29 00:00:00,53.86
2011-04-29 01:00:00,27.585
2011-04-29 02:00:00,20.29
2011-04-29 03:00:00,5.9783333333333335
2011-04-29 04:00:00,5.41
2011-04-29 05:00:00,22.06
2011-04-29 06:00:00,97.97
2011-04-29 07:00:00,266.8
2011-04-29 08:00:00,465.03
2011-04-29 09:00:00,205.96
2011-04-29 10:00:00,139.23333333333335
2011-04-29 11:00:00,175.58
2011-04-29 12:00:00,220.99
2011-04-29 13:00:00,212.7
2011-04-29 14:00:00,234.94
2011-04-29 15:00:00,214.12
2011-04-29 16:00:00,253.83
2011-04-29 17:00:00,370.45
2011-04-29 18:00:00,371.36
2011-04-29 19:00:00,228.93
2011-04-29 20:00:00,165.3
2011-04-29 21:00:00,133.15
2011-04-29 22:00:00,108.81
2011-04-29 23:00:00,79.81
2011-04-30 00:00:00,49.68
2011-04-30 01:00:00,56.79
2011-04-30 02:00:00,49.33
2011-04-30 03:00:00,17.89
2011-04-30 04:00:00,4.983333333333333
2011-04-30 05:00:00,5.843333333333333
2011-04-30 06:00:00,17.68
2011-04-30 07:00:00,59.11
2011-04-30 08:00:00,81.03
2011-04-30 09:00:00,166.52
2011-04-30 10:00:00,253.92
2011-04-30 11:00:00,307.7
2011-04-30 12:00:00,335.45
2011-04-30 13:00:00,329.5
2011-04-30 14:00:00,319.06
2011-04-30 15:00:00,360.58
2011-04-30 16:00:00,351.77
2011-04-30 17:00:00,313.46333333333337
2011-04-30 18:00:00,299.54
2011-04-30 19:00:00,245.02
2011-04-30 20:00:00,111.58
2011-04-30 21:00:00,91.35
2011-04-30 22:00:00,82.31
2011-04-30 23:00:00,76.17
2011-05-20 00:00:00,49.185
2011-05-20 01:00:00,28.215
2011-05-20 02:00:00,16.49
2011-05-20 03:00:00,6.423333333333334
2011-05-20 04:00:00,5.46
2011-05-20 05:00:00,22.53
2011-05-20 06:00:00,90.03
2011-05-20 07:00:00,269.99
2011-05-20 08:00:00,457.93
2011-05-20 09:00:00,210.25
2011-05-20 10:00:00,149.95333333333335
2011-05-20 11:00:00,143.62833333333333
2011-05-20 12:00:00,256.42
2011-05-20 13:00:00,195.8
2011-05-20 14:00:00,242.09
2011-05-20 15:00:00,261.89
2011-05-20 16:00:00,345.13
2011-05-20 17:00:00,407.78
2011-05-20 18:00:00,467.08
2011-05-20 19:00:00,323.37
2011-05-20 20:00:00,211.88
2011-05-20 21:00:00,192.32
2011-05-20 22:00:00,137.17
2011-05-20 23:00:00,120.12
2011-05-21 00:00:00,87.88
2011-05-21 01:00:00,73.22
2011-05-21 02:00:00,58.85
2011-05-21 03:00:00,26.24
2011-05-21 04:00:00,6.256666666666668
2011-05-21 05:00:00,8.69
2011-05-21 06:00:00,18.05
2011-05-21 07:00:00,53.4
2011-05-21 08:00:00,131.8
2011-05-21 09:00:00,215.78
2011-05-21 10:00:00,291.68
2011-05-21 11:00:00,363.0
2011-05-21 12:00:00,391.41
2011-05-21 13:00:00,396.99
2011-05-21 14:00:00,398.58
2011-05-21 15:00:00,417.9
2011-05-21 16:00:00,386.91
2011-05-21 17:00:00,327.02
2011-05-21 18:00:00,307.51
2011-05-21 19:00:00,315.76
2011-05-21 20:00:00,211.98
2011-05-21 21:00:00,194.78
2011-05-21 22:00:00,150.98
2011-05-21 23:00:00,132.39
2011-05-22 00:00:00,103.26
2011-05-22 01:00:00,73.44
2011-05-22 02:00:00,59.82
2011-05-22 03:00:00,32.08
2011-05-22 04:00:00,12.94
2011-05-22 05:00:00,14.81
2011-05-22 06:00:00,17.07
2011-05-22 07:00:00,42.83
2011-05-22 08:00:00,93.13
2011-05-22 09:00:00,177.25
2011-05-22 10:00:00,277.65
2011-05-22 11:00:00,299.44
2011-05-22 12:00:00,360.98
2011-05-22 13:00:00,363.34
2011-05-22 14:00:00,342.3
2011-05-22 15:00:00,375.05
2011-05-22 16:00:00,399.93
2011-05-22 17:00:00,331.6925
2011-05-22 18:00:00,312.31
2011-05-22 19:00:00,272.01
2011-05-22 20:00:00,219.19
2011-05-22 21:00:00,164.64
2011-05-22 22:00:00,126.86
2011-05-22 23:00:00,90.71
2011-05-23 00:00:00,26.34
2011-05-23 01:00:00,14.920833333333333
2011-05-23 02:00:00,7.72
2011-05-23 03:00:00,4.4
2011-05-23 04:00:00,6.27
2011-05-23 05:00:00,19.01
2011-05-23 06:00:00,96.1
2011-05-23 07:00:00,300.68666666666667
2011-05-23 08:00:00,399.24
2011-05-23 09:00:00,174.59
2011-05-23 10:00:00,120.88
2011-05-23 11:00:00,149.32
2011-05-23 12:00:00,184.79
2011-05-23 13:00:00,164.76
2011-05-23 14:00:00,146.34
2011-05-23 15:00:00,152.82
2011-05-23 16:00:00,266.79
2011-05-23 17:00:00,469.96
2011-05-23 18:00:00,527.4833333333333
2011-05-23 19:00:00,409.42
2011-05-23 20:00:00,240.35
2011-05-23 21:00:00,162.1
2011-05-23 22:00:00,152.92
2011-05-23 23:00:00,64.95
2011-05-24 00:00:00,23.32
2011-05-24 01:00:00,13.01
2011-05-24 02:00:00,6.25
2011-05-24 03:00:00,3.3
2011-05-24 04:00:00,5.71
2011-05-24 05:00:00,19.23
2011-05-24 06:00:00,117.73
2011-05-24 07:00:00,140.29
2011-05-24 08:00:00,287.43
2011-05-24 09:00:00,208.86
2011-05-24 10:00:00,122.46
2011-05-24 11:00:00,146.47
2011-05-24 12:00:00,181.92
2011-05-24 13:00:00,185.78
2011-05-24 14:00:00,162.01
2011-05-24 15:00:00,165.01
2011-05-24 16:00:00,310.7
2011-05-24 17:00:00,514.4166666666667
2011-05-24 18:00:00,547.0533333333334
2011-05-24 19:00:00,393.46
2011-05-24 20:00:00,298.66
2011-05-24 21:00:00,217.92
2011-05-24 22:00:00,71.53
2011-05-24 23:00:00,73.38
2011-05-25 00:00:00,23.17
2011-05-25 01:00:00,12.76
2011-05-25 02:00:00,8.42
2011-05-25 03:00:00,4.32
2011-05-25 04:00:00,5.74
2011-05-25 05:00:00,22.76
2011-05-25 06:00:00,114.78
2011-05-25 07:00:00,340.32
2011-05-25 08:00:00,460.47
2011-05-25 09:00:00,208.37
2011-05-25 10:00:00,129.12
2011-05-25 11:00:00,152.04
2011-05-25 12:00:00,200.54
2011-05-25 13:00:00,186.11
2011-05-25 14:00:00,166.75
2011-05-25 15:00:00,174.62
2011-05-25 16:00:00,282.64
2011-05-25 17:00:00,580.02
2011-05-25 18:00:00,546.69
2011-05-25 19:00:00,404.86
2011-05-25 20:00:00,335.65
2011-05-25 21:00:00,248.69
2011-05-25 22:00:00,164.25
2011-05-25 23:00:00,83.81
2011-05-26 00:00:00,39.84
2011-05-26 01:00:00,17.45
2011-05-26 02:00:00,10.27
2011-05-26 03:00:00,6.01
2011-05-26 04:00:00,6.21
2011-05-26 05:00:00,19.53
2011-05-26 06:00:00,100.81
2011-05-26 07:00:00,294.68
2011-05-26 08:00:00,426.47
2011-05-26 09:00:00,206.01
2011-05-26 10:00:00,118.03
2011-05-26 11:00:00,146.17
2011-05-26 12:00:00,189.94
2011-05-26 13:00:00,172.11
2011-05-26 14:00:00,167.55
2011-05-26 15:00:00,167.07
2011-05-26 16:00:00,247.9
2011-05-26 17:00:00,553.49
2011-05-26 18:00:00,544.04
2011-05-26 19:00:00,352.83
2011-05-26 20:00:00,309.78
2011-05-26 21:00:00,213.18
2011-05-26 22:00:00,158.22
2011-05-26 23:00:00,118.16
2011-05-27 00:00:00,68.18
2011-05-27 01:00:00,26.37
2011-05-27 02:00:00,14.58
2011-05-27 03:00:00,4.9305
2011-05-27 04:00:00,5.19
2011-05-27 05:00:00,27.34
2011-05-27 06:00:00,101.5
2011-05-27 07:00:00,275.76
2011-05-27 08:00:00,475.64
2011-05-27 09:00:00,216.42
2011-05-27 10:00:00,157.79
2011-05-27 11:00:00,161.56
2011-05-27 12:00:00,227.75083333333336
2011-05-27 13:00:00,221.67
2011-05-27 14:00:00,217.18
2011-05-27 15:00:00,224.1
2011-05-27 16:00:00,305.01
2011-05-27 17:00:00,539.82
2011-05-27 18:00:00,473.7
2011-05-27 19:00:00,290.47
2011-05-27 20:00:00,176.34
2011-05-27 21:00:00,149.95
2011-05-27 22:00:00,144.78
2011-05-27 23:00:00,144.28
2011-05-28 00:00:00,104.33
2011-05-28 01:00:00,88.88
2011-05-28 02:00:00,57.9
2011-05-28 03:00:00,28.15
2011-05-28 04:00:00,9.45
2011-05-28 05:00:00,11.07
2011-05-28 06:00:00,26.15
2011-05-28 07:00:00,44.9
2011-05-28 08:00:00,118.16
2011-05-28 09:00:00,215.15
2011-05-28 10:00:00,294.32
2011-05-28 11:00:00,358.48
2011-05-28 12:00:00,397.23
2011-05-28 13:00:00,398.99
2011-05-28 14:00:00,428.26
2011-05-28 15:00:00,444.73
2011-05-28 16:00:00,396.03
2011-05-28 17:00:00,407.54166666666663
2011-05-28 18:00:00,326.2833333333333
2011-05-28 19:00:00,284.65
2011-05-28 20:00:00,287.597
2011-05-28 21:00:00,212.51
2011-05-28 22:00:00,188.29
2011-05-28 23:00:00,152.57
2011-05-29 00:00:00,109.43
2011-05-29 01:00:00,93.35
2011-05-29 02:00:00,68.05
2011-05-29 03:00:00,30.26
2011-05-29 04:00:00,10.16
2011-05-29 05:00:00,15.04
2011-05-29 06:00:00,16.62
2011-05-29 07:00:00,30.95
2011-05-29 08:00:00,96.84233333333333
2011-05-29 09:00:00,147.3
2011-05-29 10:00:00,252.77
2011-05-29 11:00:00,330.13
2011-05-29 12:00:00,332.86
2011-05-29 13:00:00,392.77
2011-05-29 14:00:00,347.53
2011-05-29 15:00:00,350.99
2011-05-29 16:00:00,364.41
2011-05-29 17:00:00,354.99183333333326
2011-05-29 18:00:00,287.25
2011-05-29 19:00:00,271.04
2011-05-29 20:00:00,238.26
2011-05-29 21:00:00,174.21
2011-05-29 22:00:00,136.32
2011-05-29 23:00:00,104.9
2011-05-30 00:00:00,91.98
2011-05-30 01:00:00,84.39
2011-05-30 02:00:00,48.36
2011-05-30 03:00:00,20.68
2011-05-30 04:00:00,9.75
2011-05-30 05:00:00,8.32
2011-05-30 06:00:00,40.6
2011-05-30 07:00:00,61.4
2011-05-30 08:00:00,130.93
2011-05-30 09:00:00,217.32
2011-05-30 10:00:00,276.57
2011-05-30 11:00:00,345.67
2011-05-30 12:00:00,374.48
2011-05-30 13:00:00,369.11
2011-05-30 14:00:00,362.43
2011-05-30 15:00:00,364.24
2011-05-30 16:00:00,371.77
2011-05-30 17:00:00,421.995
2011-05-30 18:00:00,413.535
2011-05-30 19:00:00,285.0
2011-05-30 20:00:00,335.86
2011-05-30 21:00:00,361.35
2011-05-30 22:00:00,242.06
2011-05-30 23:00:00,106.62
2011-05-31 00:00:00,28.15
2011-05-31 01:00:00,19.35
2011-05-31 02:00:00,8.01
2011-05-31 03:00:00,2.91
2011-05-31 04:00:00,5.4
2011-05-31 05:00:00,24.19
2011-05-31 06:00:00,114.94
2011-05-31 07:00:00,332.28
2011-05-31 08:00:00,448.09
2011-05-31 09:00:00,189.07
2011-05-31 10:00:00,117.92
2011-05-31 11:00:00,131.76
2011-05-31 12:00:00,154.71
2011-05-31 13:00:00,149.38
2011-05-31 14:00:00,143.73
2011-05-31 15:00:00,145.02
2011-05-31 16:00:00,234.66
2011-05-31 17:00:00,510.4
2011-05-31 18:00:00,516.09
2011-05-31 19:00:00,369.15
2011-05-31 20:00:00,288.36
2011-05-31 21:00:00,228.89
2011-05-31 22:00:00,157.92
2011-05-31 23:00:00,78.66
2011-06-20 00:00:00,32.11
2011-06-20 01:00:00,14.9175
2011-06-20 02:00:00,7.09
2011-06-20 03:00:00,3.975
2011-06-20 04:00:00,4.3
2011-06-20 05:00:00,16.15
2011-06-20 06:00:00,95.67
2011-06-20 07:00:00,138.2
2011-06-20 08:00:00,282.89
2011-06-20 09:00:00,185.2
2011-06-20 10:00:00,109.12
2011-06-20 11:00:00,120.79
2011-06-20 12:00:00,183.35
2011-06-20 13:00:00,178.63
2011-06-20 14:00:00,167.85
2011-06-20 15:00:00,168.05
2011-06-20 16:00:00,298.21
2011-06-20 17:00:00,506.3266666666667
2011-06-20 18:00:00,539.1533333333333
2011-06-20 19:00:00,401.33
2011-06-20 20:00:00,309.07
2011-06-20 21:00:00,205.75
2011-06-20 22:00:00,128.6
2011-06-20 23:00:00,75.1
2011-06-21 00:00:00,30.41
2011-06-21 01:00:00,10.69
2011-06-21 02:00:00,6.455
2011-06-21 03:00:00,3.478571428571429
2011-06-21 04:00:00,5.38
2011-06-21 05:00:00,17.29
2011-06-21 06:00:00,112.25
2011-06-21 07:00:00,331.29333333333335
2011-06-21 08:00:00,428.41
2011-06-21 09:00:00,172.76
2011-06-21 10:00:00,108.56
2011-06-21 11:00:00,150.18
2011-06-21 12:00:00,187.21
2011-06-21 13:00:00,172.13
2011-06-21 14:00:00,149.21
2011-06-21 15:00:00,167.17
2011-06-21 16:00:00,287.01
2011-06-21 17:00:00,565.3
2011-06-21 18:00:00,526.09
2011-06-21 19:00:00,361.42
2011-06-21 20:00:00,157.04
2011-06-21 21:00:00,225.34
2011-06-21 22:00:00,152.16
2011-06-21 23:00:00,75.09
2011-06-22 00:00:00,37.03
2011-06-22 01:00:00,17.88
2011-06-22 02:00:00,8.26
2011-06-22 03:00:00,5.665
2011-06-22 04:00:00,6.07
2011-06-22 05:00:00,23.725
2011-06-22 06:00:00,106.56
2011-06-22 07:00:00,302.43
2011-06-22 08:00:00,437.53
2011-06-22 09:00:00,195.46
2011-06-22 10:00:00,125.59
2011-06-22 11:00:00,147.34
2011-06-22 12:00:00,176.46
2011-06-22 13:00:00,166.15
2011-06-22 14:00:00,161.98
2011-06-22 15:00:00,164.97
2011-06-22 16:00:00,238.17
2011-06-22 17:00:00,489.97
2011-06-22 18:00:00,498.54
2011-06-22 19:00:00,349.74
2011-06-22 20:00:00,295.16
2011-06-22 21:00:00,224.57
2011-06-22 22:00:00,161.35
2011-06-22 23:00:00,90.83
2011-06-23 00:00:00,44.32
2011-06-23 01:00:00,21.23
2011-06-23 02:00:00,7.42
2011-06-23 03:00:00,4.9
2011-06-23 04:00:00,6.47
2011-06-23 05:00:00,25.792142857142856
2011-06-23 06:00:00,121.93
2011-06-23 07:00:00,314.1
2011-06-23 08:00:00,432.03
2011-06-23 09:00:00,200.48
2011-06-23 10:00:00,125.5
2011-06-23 11:00:00,142.23
2011-06-23 12:00:00,183.26
2011-06-23 13:00:00,169.54
2011-06-23 14:00:00,152.46
2011-06-23 15:00:00,148.23
2011-06-23 16:00:00,260.62
2011-06-23 17:00:00,524.75
2011-06-23 18:00:00,516.25
2011-06-23 19:00:00,364.49
2011-06-23 20:00:00,326.13
2011-06-23 21:00:00,220.25
2011-06-23 22:00:00,165.6
2011-06-23 23:00:00,123.37
2011-06-24 00:00:00,64.13
2011-06-24 01:00:00,25.18
2011-06-24 02:00:00,15.28
2011-06-24 03:00:00,7.23
2011-06-24 04:00:00,6.046
2011-06-24 05:00:00,18.645
2011-06-24 06:00:00,100.99
2011-06-24 07:00:00,293.46
2011-06-24 08:00:00,458.61
2011-06-24 09:00:00,234.47
2011-06-24 10:00:00,149.45
2011-06-24 11:00:00,176.38
2011-06-24 12:00:00,223.623
2011-06-24 13:00:00,212.09216666666669
2011-06-24 14:00:00,218.62666666666667
2011-06-24 15:00:00,243.04
2011-06-24 16:00:00,327.17
2011-06-24 17:00:00,553.5
2011-06-24 18:00:00,473.12
2011-06-24 19:00:00,381.37
2011-06-24 20:00:00,271.824
2011-06-24 21:00:00,218.93
2011-06-24 22:00:00,180.26
2011-06-24 23:00:00,146.34
2011-06-25 00:00:00,122.53
2011-06-25 01:00:00,75.54
2011-06-25 02:00:00,52.65
2011-06-25 03:00:00,32.73
2011-06-25 04:00:00,8.99
2011-06-25 05:00:00,13.3
2011-06-25 06:00:00,26.88
2011-06-25 07:00:00,54.93
2011-06-25 08:00:00,161.84
2011-06-25 09:00:00,215.72
2011-06-25 10:00:00,309.42
2011-06-25 11:00:00,370.15
2011-06-25 12:00:00,383.51
2011-06-25 13:00:00,396.08
2011-06-25 14:00:00,411.68
2011-06-25 15:00:00,411.44
2011-06-25 16:00:00,432.13
2011-06-25 17:00:00,423.75833333333327
2011-06-25 18:00:00,341.2266666666667
2011-06-25 19:00:00,292.12
2011-06-25 20:00:00,263.47
2011-06-25 21:00:00,194.4
2011-06-25 22:00:00,188.7
2011-06-25 23:00:00,129.34
2011-06-26 00:00:00,113.72
2011-06-26 01:00:00,91.8
2011-06-26 02:00:00,81.7
2011-06-26 03:00:00,38.19
2011-06-26 04:00:00,12.27
2011-06-26 05:00:00,18.84
2011-06-26 06:00:00,23.55
2011-06-26 07:00:00,50.69
2011-06-26 08:00:00,89.44666666666666
2011-06-26 09:00:00,188.85
2011-06-26 10:00:00,289.21
2011-06-26 11:00:00,357.45
2011-06-26 12:00:00,400.43
2011-06-26 13:00:00,386.73
2011-06-26 14:00:00,390.39
2011-06-26 15:00:00,397.12
2011-06-26 16:00:00,393.21
2011-06-26 17:00:00,315.705
2011-06-26 18:00:00,305.475
2011-06-26 19:00:00,262.72
2011-06-26 20:00:00,211.14
2011-06-26 21:00:00,158.67
2011-06-26 22:00:00,132.81
2011-06-26 23:00:00,70.9
2011-06-27 00:00:00,27.72
2011-06-27 01:00:00,10.38
2011-06-27 02:00:00,6.59
2011-06-27 03:00:00,3.7685714285714287
2011-06-27 04:00:00,6.01
2011-06-27 05:00:00,19.8
2011-06-27 06:00:00,108.61
2011-06-27 07:00:00,296.19
2011-06-27 08:00:00,372.6
2011-06-27 09:00:00,195.2
2011-06-27 10:00:00,125.83
2011-06-27 11:00:00,148.32
2011-06-27 12:00:00,178.7
2011-06-27 13:00:00,170.46
2011-06-27 14:00:00,157.84
2011-06-27 15:00:00,160.48
2011-06-27 16:00:00,290.06
2011-06-27 17:00:00,562.42
2011-06-27 18:00:00,541.0066666666667
2011-06-27 19:00:00,404.38
2011-06-27 20:00:00,315.31
2011-06-27 21:00:00,197.82
2011-06-27 22:00:00,141.98
2011-06-27 23:00:00,68.41
2011-06-28 00:00:00,35.14
2011-06-28 01:00:00,15.92
2011-06-28 02:00:00,10.51
2011-06-28 03:00:00,6.1
2011-06-28 04:00:00,7.95
2011-06-28 05:00:00,22.38
2011-06-28 06:00:00,109.83
2011-06-28 07:00:00,309.4
2011-06-28 08:00:00,424.21
2011-06-28 09:00:00,207.09
2011-06-28 10:00:00,120.92
2011-06-28 11:00:00,143.25
2011-06-28 12:00:00,172.38
2011-06-28 13:00:00,176.6
2011-06-28 14:00:00,150.12
2011-06-28 15:00:00,160.72
2011-06-28 16:00:00,244.3
2011-06-28 17:00:00,426.3
2011-06-28 18:00:00,388.44
2011-06-28 19:00:00,305.98
2011-06-28 20:00:00,291.58
2011-06-28 21:00:00,214.52
2011-06-28 22:00:00,154.61
2011-06-28 23:00:00,91.79
2011-06-29 00:00:00,35.99
2011-06-29 01:00:00,17.29
2011-06-29 02:00:00,7.07
2011-06-29 03:00:00,5.03
2011-06-29 04:00:00,6.3
2011-06-29 05:00:00,27.09
2011-06-29 06:00:00,111.44
2011-06-29 07:00:00,299.25
2011-06-29 08:00:00,451.14
2011-06-29 09:00:00,199.7
2011-06-29 10:00:00,121.66
2011-06-29 11:00:00,158.84
2011-06-29 12:00:00,202.93
2011-06-29 13:00:00,183.58
2011-06-29 14:00:00,148.43
2011-06-29 15:00:00,172.19
2011-06-29 16:00:00,285.35
2011-06-29 17:00:00,553.89
2011-06-29 18:00:00,561.27
2011-06-29 19:00:00,353.47
2011-06-29 20:00:00,271.44
2011-06-29 21:00:00,223.82
2011-06-29 22:00:00,175.93
2011-06-29 23:00:00,97.15
2011-06-30 00:00:00,43.75
2011-06-30 01:00:00,19.27
2011-06-30 02:00:00,8.5
2011-06-30 03:00:00,7.85
2011-06-30 04:00:00,8.11
2011-06-30 05:00:00,27.02
2011-06-30 06:00:00,119.05
2011-06-30 07:00:00,323.59
2011-06-30 08:00:00,419.89
2011-06-30 09:00:00,204.35
2011-06-30 10:00:00,128.8
2011-06-30 11:00:00,160.16
2011-06-30 12:00:00,215.07
2011-06-30 13:00:00,201.07
2011-06-30 14:00:00,152.0
2011-06-30 15:00:00,178.59
2011-06-30 16:00:00,287.08
2011-06-30 17:00:00,581.71
2011-06-30 18:00:00,546.88
2011-06-30 19:00:00,380.09
2011-06-30 20:00:00,289.091
2011-06-30 21:00:00,217.26
2011-06-30 22:00:00,175.81
2011-06-30 23:00:00,126.81833333333334
2011-07-20 00:00:00,34.93
2011-07-20 01:00:00,17.38
2011-07-20 02:00:00,6.32
2011-07-20 03:00:00,5.59
2011-07-20 04:00:00,6.52
2011-07-20 05:00:00,29.90864285714286
2011-07-20 06:00:00,122.16
2011-07-20 07:00:00,298.01
2011-07-20 08:00:00,429.53
2011-07-20 09:00:00,206.4
2011-07-20 10:00:00,122.83
2011-07-20 11:00:00,139.24
2011-07-20 12:00:00,162.77
2011-07-20 13:00:00,154.74
2011-07-20 14:00:00,149.86
2011-07-20 15:00:00,156.05
2011-07-20 16:00:00,253.77
2011-07-20 17:00:00,497.86
2011-07-20 18:00:00,502.29
2011-07-20 19:00:00,377.33
2011-07-20 20:00:00,293.64
2011-07-20 21:00:00,229.45
2011-07-20 22:00:00,176.27
2011-07-20 23:00:00,109.08
2011-07-21 00:00:00,44.08
2011-07-21 01:00:00,19.8
2011-07-21 02:00:00,8.64
2011-07-21 03:00:00,4.86
2011-07-21 04:00:00,5.745
2011-07-21 05:00:00,21.11
2011-07-21 06:00:00,123.87
2011-07-21 07:00:00,312.78
2011-07-21 08:00:00,429.27
2011-07-21 09:00:00,190.66
2011-07-21 10:00:00,123.97
2011-07-21 11:00:00,126.57
2011-07-21 12:00:00,151.79
2011-07-21 13:00:00,146.65
2011-07-21 14:00:00,138.58
2011-07-21 15:00:00,141.27
2011-07-21 16:00:00,235.57
2011-07-21 17:00:00,467.73
2011-07-21 18:00:00,466.75
2011-07-21 19:00:00,390.39
2011-07-21 20:00:00,292.97
2011-07-21 21:00:00,229.53
2011-07-21 22:00:00,185.93
2011-07-21 23:00:00,122.47
2011-07-22 00:00:00,60.37
2011-07-22 01:00:00,30.59
2011-07-22 02:00:00,17.26
2011-07-22 03:00:00,6.44
2011-07-22 04:00:00,6.84
2011-07-22 05:00:00,24.559642857142858
2011-07-22 06:00:00,102.41
2011-07-22 07:00:00,284.28
2011-07-22 08:00:00,435.42
2011-07-22 09:00:00,231.63
2011-07-22 10:00:00,150.61
2011-07-22 11:00:00,173.62
2011-07-22 12:00:00,217.73333333333335
2011-07-22 13:00:00,216.825
